id,Label,latitude,longitude
2497,SKCZ,9.33274,-75.2856
2498,SKEJ,7.02433,-73.8068
2499,SKFL,1.5891899999999999,-75.5644
2500,SKIP,0.861925,-77.6718
2501,SKLT,-4.19355,-69.9432
2502,SKMR,8.823739999999999,-75.8258
2503,SKMZ,5.0296,-75.4647
2504,SKNV,2.95015,-75.294
2505,SKPP,2.4544,-76.6093
2506,SKPS,1.39625,-77.2915
2507,SKRH,11.5262,-72.926
2508,SKSM,11.1196,-74.2306
2509,SKTM,6.45108,-71.7603
2510,SKUC,7.06888,-70.7369
2511,SKUI,5.69076,-76.6412
2512,SKVG,0.978767,-76.6056
2513,SKVP,10.435,-73.2495
2514,SKVV,4.16787,-73.6138
2515,SKYP,5.31911,-72.384
2516,SKCO,1.8144200000000001,-78.7492
2517,SKGP,2.57013,-77.8986
2518,SKNQ,5.6964,-77.2806
2519,SLTR,-14.8186998367,-64.9179992676
2520,SLPO,-19.543100357100002,-65.72370147710001
2521,SLRQ,-14.4279003143,-67.4968032837
2522,SPZO,-13.535699844400003,-71.9387969971
2523,SPJR,-7.1391801834106445,-78.4894027709961
2524,SPME,-3.55253005027771,-80.38140106201172
2525,SPQT,-3.7847399711608887,-73.30879974365234
2526,SPRU,-8.08141040802002,-79.10880279541016
2527,SPST,-6.508739948272705,-76.37319946289062
2528,SPTN,-18.0533008575,-70.2758026123
2529,SPUR,-5.20574998856,-80.61640167239999
2530,SVSO,7.56538,-72.035103
2531,SVVG,8.624139,-71.672668
2532,TUPJ,18.444799423217773,-64.54299926757811
2533,TUPW,18.446399688720703,-64.42749786376953
2534,TQPF,18.2048,-63.055099
2535,TNCS,17.645000457763672,-63.22000122070313
2536,UACK,53.329102,69.594597
2537,UAOO,44.706902,65.592499
2538,UAUU,53.20690155029297,63.55030059814453
2539,UESS,68.7406005859375,161.33799743652344
2540,UEST,71.69770050048801,128.90299987793
2541,UHMA,64.734902,177.740997
2542,UKLI,48.88420104980469,24.68610000610352
2543,UUYH,63.56689834594727,53.8046989440918
2544,UUYY,61.64699935913086,50.84510040283203
2545,UWOO,51.795799255371094,55.45669937133789
2546,UWPS,54.12512969970703,45.212257385253906
2547,UWOR,51.0724983215332,58.59560012817383
2548,UWPP,53.11059951782226,45.02109909057617
2549,VABJ,23.2877998352,69.6701965332
2550,VABV,21.752199173,72.18520355220001
2551,VAJM,22.465499877929688,70.01260375976561
2552,VARK,22.3092002869,70.77950286869998
2553,VICG,30.67350006103516,76.78849792480469
2554,VIJO,26.25110054016113,73.04889678955078
2555,VISR,33.987098693847656,74.77420043945312
2556,VAPR,21.6487007141,69.65720367429999
2557,VCRI,6.284467,81.124128
2558,VDSV,10.57970047,103.637001038
2559,VEKU,24.912900924699997,92.97869873049999
2560,VELP,23.8405990601,92.6196975708
2561,VEMR,25.883899688699998,93.77110290530001
2562,VOPB,11.641200065612793,92.72969818115234
2563,VQPR,27.403200149499998,89.42459869380001
2564,VIGG,32.16510009765625,76.26339721679688
2565,VLXK,19.450001,103.157997
2566,VORY,17.1103992462,81.81819915770001
2567,VOTP,13.632499694800003,79.543296814
2568,VTCN,18.807899475097656,100.78299713134766
2569,VTCP,18.132200241088867,100.16500091552734
2570,VTPM,16.699899673461914,98.54509735107422
2571,VTPP,16.782899856567386,100.27899932861328
2572,VTSB,9.132599830630001,99.135597229
2573,VTSC,6.519919872283936,101.74299621582031
2574,VTSE,10.711199760437012,99.36170196533205
2575,VTSF,8.539620399475098,99.9447021484375
2576,VTSR,9.777620315551758,98.58550262451172
2577,VTST,7.508739948272705,99.6166000366211
2578,VTUD,17.386400222800006,102.788002014
2579,VTUI,17.195100784301758,104.11900329589844
2580,VTUK,16.466600418099993,102.78399658200001
2581,VTUL,17.43910026550293,101.72200012207031
2582,VTUO,15.229499816894533,103.25299835205078
2583,VTUU,15.2512998581,104.870002747
2584,VTUV,16.11680030822754,103.77400207519531
2585,VTUW,17.383800506591793,104.64299774169922
2586,VTCL,18.27090072631836,99.50420379638672
2587,VTPO,17.238000869750973,99.81819915771484
2588,VTCH,19.301300048828125,97.97579956054688
2589,VVVH,18.7376003265,105.67099762
2590,VYPT,27.32990074157715,97.42630004882812
2591,WAMW,-1.03892,122.772003
2592,WASR,-0.8918330073356628,134.04899597167972
2593,WASK,-3.6445200443267822,133.69599914550778
2594,WADW,-9.66922,120.302002
2595,WATT,-10.171600341796877,123.6709976196289
2596,WAJO,-4.9071,140.6277
2597,WAJW,-4.10251,138.957001
2598,WAKK,-8.520290374755861,140.41799926757812
2599,WAMN,4.00694,126.672997
2600,WIOO,-0.15071099996566772,109.40399932861328
2601,WION,3.9087099999999997,108.38799999999999
2602,YBUD,-24.9039001465,152.319000244
2603,YCCY,-20.6686000824,140.503997803
2604,YEML,-23.5674991608,148.179000854
2605,YMRB,-22.057800293000003,148.07699585
2606,YROM,-26.545000076300006,148.774993896
2607,YTWB,-27.542801,151.916
2608,YWLM,-32.794998168945305,151.83399963378906
2609,YBWP,-12.6786003113,141.925003052
2610,YHID,-10.586400032,142.289993286
2611,YLHR,-12.7869,143.304993
2612,YNTN,-17.684089999999998,141.069664
2613,YPGV,-12.269399642899998,136.817993164
2614,YPMP,-14.896451,141.60908
2615,YBOU,-22.913299560546875,139.89999389648438
2616,YWTN,-22.36359977722168,143.08599853515625
2617,YWYY,-40.9989013671875,145.7310028076172
2618,YSWG,-35.1652984619,147.46600341799999
2619,YPAG,-32.50690078735352,137.71699523925778
2620,YPLC,-34.6053009033,135.880004883
2621,YWHA,-33.05889892578125,137.51400756835938
2622,YPOD,-38.31809997558594,141.4709930419922
2623,YPXM,-10.450599670410156,105.69000244140624
2624,YWDH,-25.41309928894043,142.66700744628906
2625,YRMD,-20.701900482177734,143.11500549316406
2626,YSTW,-31.0839004517,150.847000122
2627,YTRE,-31.8885993958,152.51400756799998
2628,ZBXH,43.91559982299805,115.96399688720705
2629,ZLZW,37.573125,105.154454
2630,ZSYC,27.8025,114.3062
2631,ZSZS,29.9342002869,122.36199951200001
2632,ZUDX,31.1302,107.4295
2633,ZUGU,32.391101837158196,105.7020034790039
2634,ZUNC,30.79545,106.1626
2635,ZUTR,27.883333,109.308889
2636,ZUWX,30.8017,108.43299999999999
2637,ZUYB,28.8005555556,104.545
2638,ZUZY,27.5895,107.0007
2639,ZYAS,41.105301000000004,122.853996
2640,ZYDD,40.0247,124.28600300000001
2641,ZYDQ,46.7463888889,125.14055555600001
2642,ZYQQ,47.239601135253906,123.91799926757812
2643,ZSJU,28.965799,118.899002
2644,ZUAS,26.2605555556,105.87333333299999
2645,ZBZJ,40.7386016846,114.930000305
2646,ZUYI,25.0863888889,104.959444444
2647,ZMUG,50.066588,91.938273
2648,ZPSM,22.793301,100.959
2649,ZYJZ,41.10139846801758,121.06199645996094
2650,ZUXC,27.98909950256348,102.18399810791016
2651,ZUZH,26.54,101.79852
2652,ZWYN,43.955799,81.330299
2653,ZYHE,50.1716209371,127.308883667
2654,AGGR,-11.533900260925293,160.06300354003906
2655,AGGU,-9.86166954041,160.824996948
2656,AGGV,-7.585559844970702,158.7310028076172
2657,CYOP,58.49140167236328,-119.40799713134766
2658,CYSK,56.537799835200005,-79.2466964722
2659,CZEM,52.22639846801758,-78.52249908447266
2660,CYYU,49.41389846801758,-82.46749877929688
2661,CZMD,53.44139862060547,-91.76280212402344
2662,LGRX,38.1511,21.4256
2663,LTAS,41.506401061999995,32.0886001587
2664,FNME,-14.657600402832033,17.71980094909668
2665,FNMO,-15.261199951171875,12.14680004119873
2666,FNSO,-6.141089916229247,12.371800422668455
2667,FNUE,-11.768099784851074,19.8976993560791
2668,GMTN,35.594299316406,-5.320020198822
2669,HKNY,-0.062398899346590035,37.04100799560547
2670,HTMT,-10.339099884033203,40.181800842285156
2671,KMGW,39.64289856,-79.91629791
2672,KOGD,41.195899963379,-112.0120010376
2673,KSMX,34.89889908,-120.4570007
2674,KMMH,37.62409973,-118.83799740000002
2675,LGBL,39.21960067749024,22.794300079345703
2676,LIMP,44.824501,10.2964
2677,MBSY,21.3330001831,-71.1999969482
2678,NTGU,-15.248299598693848,-146.61700439453125
2679,NTGI,-14.436800003051758,-146.07000732421875
2680,NTMU,-8.936110000000001,-139.55200200000002
2681,PFKA,60.87440109,-162.5240021
2682,PAKF,54.8474006652832,-163.41000366210938
2683,PAUK,62.6800422668,-164.65992736799998
2684,PFAL,66.5518035889,-152.621994019
2685,PTSA,5.35698,162.957993
2686,SAVV,-40.8692,-63.0004
2687,SBTF,-3.38294005394,-64.7240982056
2688,SJDB,-21.247298999999998,-56.452498999999996
2689,SBUF,-9.4008798599243,-38.250598907471
2690,SKLG,-0.182278,-74.7708
2691,SLYA,-21.960899353027344,-63.65169906616211
2692,SVST,8.9451465606689,-64.151084899902
2693,UAKD,47.708302,67.733299
2694,UESO,70.62310028076172,147.90199279785156
2695,UUDL,57.56069946289063,40.15739822387695
2696,VIGR,26.29330062866211,78.22779846191406
2697,ZMUL,48.9933013916,89.92250061040001
2698,AGGL,-10.72029972076416,165.7949981689453
2699,AGGT,-10.847994,162.45410800000002
2700,AGRM,-8.168060302734375,157.64300537109375
2701,CYZS,64.1932983398,-83.3593978882
2702,MDCY,19.267000198399998,-69.7419967651
2703,DAOR,31.645700454711914,-2.269860029220581
2704,FZWA,-6.121240139010001,23.5690002441
2705,GQPZ,22.75639915466309,-12.483599662780762
2706,KSTC,45.54660034179688,-94.05989837646484
2707,KLAM,35.8797988892,-106.26899719200001
2708,UBBN,39.18880081176758,45.45840072631836
2709,NVSW,-15.4119997025,167.690994263
2710,NVSU,-16.3297,168.3011
2711,OITP,39.60359954834,47.881500244140994
2712,OPPG,26.954500198364254,64.13249969482422
2713,PADY,59.9608001709,-162.88099670399998
2714,PFKW,60.790298461899994,-161.444000244
2715,PAHL,65.69789886,-156.3509979
2716,PAHU,66.04109955,-154.26300049999998
2717,PTYA,9.49891,138.082993
2718,SKSJ,2.5796900000000003,-72.6394
2719,SKSV,2.15217,-74.7663
2720,SVMT,9.75452995300293,-63.14739990234375
2721,VRMH,6.744229793548584,73.17050170898438
2722,LGKZ,40.28609848022461,21.84079933166504
2723,NTKR,-14.45580005645752,-145.02499389648438
2724,NTTO,-18.074800491333008,-140.9459991455078
2725,OMFJ,25.112199783325195,56.32400131225586
2726,YTGM,-27.98640060424805,143.81100463867188
2727,CYUT,66.5214004517,-86.22470092770003
2728,DGTK,4.896059989929199,-1.7747600078582764
2729,HCMR,6.78082990646,47.45470047
2730,MRPV,9.957050323486328,-84.13980102539062
2731,WAMP,-1.4167499542200002,120.657997131
2732,KLNS,40.12170028686523,-76.29609680175781
2733,PLCH,1.9861600399017332,-157.35000610351562
2734,PAHV,63.8661994934082,-148.968994140625
